source,case_id,case_label,beta,radius,n_units,dphi_full_dr_mean,dphi_full_dr_sem,dphi_energy_dr_mean,dphi_energy_dr_sem,dphi_entropic_dr_mean,dphi_entropic_dr_sem,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,standard_error_source,derivative_source,x_axis_scale
synthetic,beta_0p21,beta=0.21,0.21,1.91,2700,0.5218784613997445,3.60075938835e-06,-0.0014760269204398856,3.60075938835e-06,0.5233544883201844,3.60075938835e-06,-3.756488512519509,0.47617190806300547,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.92,2700,0.5191514970769735,3.69869628204e-06,-0.001477186616543237,3.69869628204e-06,0.5206286836935168,3.69869628204e-06,-3.759439939102538,0.48912328651081244,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.93,2700,0.5164541745492576,3.68546561902e-06,-0.001476951197660644,3.68546561902e-06,0.5179311257469182,3.68546561902e-06,-3.758840798046339,0.48737363612416595,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.94,2700,0.5137828254127127,3.65108849047e-06,-0.001478552263345089,3.65108849047e-06,0.5152613776760577,3.65108849047e-06,-3.762915510213251,0.4828275331695029,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.95,2700,0.5111406523661173,3.53787320669e-06,-0.0014783592705760655,3.53787320669e-06,0.5126190116366933,3.53787320669e-06,-3.762424343616087,0.4678557086502583,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.96,2700,0.5085252101700095,3.48552000601e-06,-0.0014783983460885835,3.48552000601e-06,0.510003608516098,3.48552000601e-06,-3.762523790795445,0.4609324125410193,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.97,2700,0.5059385472562934,3.43014304537e-06,-0.0014762104551544993,3.43014304537e-06,0.5074147577114478,3.43014304537e-06,-3.7569556083682007,0.45360924812921666,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.98,2700,0.5033713311331685,3.5065398339e-06,-0.0014807257817567882,3.5065398339e-06,0.5048520569149253,3.5065398339e-06,-3.768447114571026,0.4637121182851584,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,1.99,2700,0.5008368809668807,3.43856353462e-06,-0.0014782309384218503,3.43856353462e-06,0.5023151119053025,3.43856353462e-06,-3.762097738283609,0.4547227911352774,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.0,2700,0.4983240170730352,3.42825377982e-06,-0.0014795192727408346,3.42825377982e-06,0.499803536345776,3.42825377982e-06,-3.765376549125424,0.45335940772393074,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.01,2700,0.4958345216603649,3.45415777003e-06,-0.0014824299274719273,3.45415777003e-06,0.49731695158783684,3.45415777003e-06,-3.772784165416055,0.4567850052486328,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.02,2700,0.49337384362511183,3.37661238817e-06,-0.0014811428558545818,3.37661238817e-06,0.49485498648096643,3.37661238817e-06,-3.7695085681499108,0.4465302427217525,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.03,2700,0.4909323025089522,3.44258861744e-06,-0.001484974679004548,3.44258861744e-06,0.49241727718795675,3.44258861744e-06,-3.7792605580665746,0.4552550764559626,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.04,2700,0.48852009723532075,3.41858129315e-06,-0.0014833697703420185,3.41858129315e-06,0.4900034670056628,3.41858129315e-06,-3.775176065520437,0.4520802979757981,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.05,2700,0.48613008695286125,3.30166518821e-06,-0.0014831192381397672,3.30166518821e-06,0.487613206191001,3.30166518821e-06,-3.7745384610657076,0.4366190691718733,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.06,2700,0.48376024824527447,3.32241646229e-06,-0.0014859035467411153,3.32241646229e-06,0.4852461517920156,3.32241646229e-06,-3.7816245264561386,0.4393632608018525,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.07,2700,0.4814175989274383,3.29953313841e-06,-0.0014843685564033056,3.29953313841e-06,0.4829019674838416,3.29953313841e-06,-3.7777179760464126,0.43633712247400513,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.08,2700,0.4790940900697435,3.33077408246e-06,-0.0014862333396564458,3.33077408246e-06,0.4805803234094,3.33077408246e-06,-3.7824638494256546,0.4404684898700447,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.09,2700,0.4767960630513154,3.23099596095e-06,-0.0014848329733507357,3.23099596095e-06,0.4782808960246661,3.23099596095e-06,-3.7788999171776223,0.4272736236268085,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.1,2700,0.4745143473221587,3.37557660656e-06,-0.0014890206261994575,3.37557660656e-06,0.4760033679483581,3.37557660656e-06,-3.789557493677619,0.4463932688084593,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.11,2700,0.4722568102673742,3.36006056352e-06,-0.0014906175485272723,3.36006056352e-06,0.47374742781590146,3.36006056352e-06,-3.7936216610019082,0.44434139501623393,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.12,2700,0.4700234409868811,3.22896647714e-06,-0.0014893291506434141,3.22896647714e-06,0.4715127701375245,3.22896647714e-06,-3.790342688387489,0.4270052404677266,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.13,2700,0.46780794430868716,3.18475903868e-06,-0.0014911508516659451,3.18475903868e-06,0.4692990951603531,3.18475903868e-06,-3.7949789174898303,0.4211591568925617,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.14,2700,0.46561154096222607,3.29364328488e-06,-0.0014945677721440104,3.29364328488e-06,0.4671061087343701,3.29364328488e-06,-3.8036749801065066,0.4355582359975608,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.15,2700,0.4634409240090832,3.20437714715e-06,-0.001492598173034034,3.20437714715e-06,0.46493352218211725,3.20437714715e-06,-3.798662350371617,0.4237534963444962,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.16,2700,0.4612863527491019,3.12892017194e-06,-0.0014946994229128585,3.12892017194e-06,0.46278105217201476,3.12892017194e-06,-3.804010031313225,0.41377490905642356,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.17,2700,0.4591534930050215,3.20312788167e-06,-0.0014949275901637736,3.20312788167e-06,0.4606484205951853,3.20312788167e-06,-3.804590716966804,0.4235882908802149,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.18,2700,0.4570382307525353,3.21756344863e-06,-0.00149712369313074,3.21756344863e-06,0.45853535444566607,3.21756344863e-06,-3.8101797990177335,0.4254972802698622,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.19,2700,0.4549427215849877,3.12132088809e-06,-0.001498864118917287,3.12132088809e-06,0.45644158570390503,3.12132088809e-06,-3.8146091826444954,0.4127699639596993,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.2,2700,0.4528669334594796,3.20639477635e-06,-0.0014999177639531192,3.20639477635e-06,0.45436685122343273,3.20639477635e-06,-3.8172907092606883,0.42402031182567673,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.21,2700,0.45081352984636985,3.1520497204e-06,-0.001497362774241969,3.1520497204e-06,0.4523108926206118,3.1520497204e-06,-3.810788260445811,0.41683360863418384,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.22,2700,0.4487738208247991,3.1353557453e-06,-0.0014996353425666441,3.1353557453e-06,0.45027345616736575,3.1353557453e-06,-3.8165719468321093,0.4146259626585901,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.23,2700,0.44675596937930034,3.05666883831e-06,-0.0014983233074942843,3.05666883831e-06,0.4482542926867946,3.05666883831e-06,-3.8132328175729535,0.40422024247560706,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.24,2700,0.4447534443945668,2.95347583178e-06,-0.0014997130570188959,2.95347583178e-06,0.4462531574515857,2.95347583178e-06,-3.81676973011309,0.3905737847365177,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.25,2700,0.44276528712429464,3.05729739301e-06,-0.0015045229608396532,3.05729739301e-06,0.4442698100851343,3.05729739301e-06,-3.8290109353369175,0.4043033638560658,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.26,2700,0.4408005647759178,2.968367896e-06,-0.0015034496893707532,2.968367896e-06,0.44230401446528855,2.968367896e-06,-3.826279459448567,0.39254314227262355,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.27,2700,0.4388482522171014,2.96739845186e-06,-0.0015072864135383382,2.96739845186e-06,0.4403555386306397,2.96739845186e-06,-3.8360439224550706,0.3924149409642674,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.28,2700,0.4369162402880476,2.9831527638e-06,-0.001507914401229643,2.9831527638e-06,0.43842415468927726,2.9831527638e-06,-3.837642151129441,0.3944983239304404,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.29,2700,0.43499930772620876,2.94092873045e-06,-0.0015103310037266032,2.94092873045e-06,0.43650963872993537,2.94092873045e-06,-3.843792404484205,0.38891452997013864,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.3,2700,0.43310247063880497,2.88001174536e-06,-0.0015093000966524537,2.88001174536e-06,0.4346117707354574,2.88001174536e-06,-3.841168745980495,0.380858741205724,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.31,2700,0.43121805375059297,2.95410877797e-06,-0.001512280747914439,2.95410877797e-06,0.4327303344985074,2.95410877797e-06,-3.848754503442247,0.39065748685762164,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.32,2700,0.42935388633924787,2.87466501626e-06,-0.0015112312002142595,2.87466501626e-06,0.4308651175394621,2.87466501626e-06,-3.8460834045452903,0.3801516786326044,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.33,2700,0.4275013812335913,2.95594317782e-06,-0.0015145297928258674,2.95594317782e-06,0.4290159110264172,2.95594317782e-06,-3.8544783227418327,0.3909000717074957,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.34,2700,0.4256655427205571,2.97115660764e-06,-0.0015169669766873894,2.97115660764e-06,0.42718250969724453,2.97115660764e-06,-3.860680955669406,0.392911927297491,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.35,2700,0.4238461627667345,2.90791975217e-06,-0.0015185490169046527,2.90791975217e-06,0.42536471178363916,2.90791975217e-06,-3.864707248022341,0.3845493540509415,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.36,2700,0.42204472067149557,2.86006410832e-06,-0.0015175982656027527,2.86006410832e-06,0.42356231893709834,2.86006410832e-06,-3.8622875859590056,0.3782208242097034,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.37,2700,0.42025478100486763,2.84779845418e-06,-0.0015203551519053537,2.84779845418e-06,0.421775136156773,2.84779845418e-06,-3.869303861599125,0.3765987886039227,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.38,2700,0.41848090209234834,2.78459769598e-06,-0.001522069626791225,2.78459769598e-06,0.4200029717191396,2.78459769598e-06,-3.873667200183668,0.3682409889350165,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.39,2700,0.416723264183264,2.8616899014e-06,-0.001522372926172029,2.8616899014e-06,0.418245637109436,2.8616899014e-06,-3.874439097107814,0.37843582246655744,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.4,2700,0.4149779296712263,2.85696714534e-06,-0.0015250172835870345,2.85696714534e-06,0.4165029469548134,2.85696714534e-06,-3.8811689867290027,0.3778112753853735,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.41,2700,0.4132494804958666,2.77847690344e-06,-0.0015252384632836037,2.77847690344e-06,0.4147747189591502,2.77847690344e-06,-3.8817318890567716,0.3674315626029625,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.42,2700,0.41153416375764446,2.7057345886e-06,-0.001526610081839932,2.7057345886e-06,0.41306077383948436,2.7057345886e-06,-3.885222658282627,0.3578119676453909,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.43,2700,0.4098308992663453,2.82688633906e-06,-0.00153003599766789,2.82688633906e-06,0.4113609352640132,2.82688633906e-06,-3.8939416140647802,0.3738333270203373,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.44,2700,0.40814192380821035,2.82810808957e-06,-0.00153310598340933,2.82810808957e-06,0.4096750297916197,2.82810808957e-06,-3.901754727776745,0.37399489384782514,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.45,2700,0.4064708769740745,2.77074871325e-06,-0.001532009838803847,2.77074871325e-06,0.4080028868128784,2.77074871325e-06,-3.898965039755791,0.3664095706637837,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.46,2700,0.40480809699596143,2.78825001499e-06,-0.0015362414965394244,2.78825001499e-06,0.40634433849250085,2.78825001499e-06,-3.909734608692835,0.36872397919459166,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.47,2700,0.40316356754353877,2.74400237624e-06,-0.0015356521696401994,2.74400237624e-06,0.40469921971317896,2.74400237624e-06,-3.9082347717343073,0.3628725794480886,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.48,2700,0.4015301152136889,2.74464894414e-06,-0.001537252807098174,2.74464894414e-06,0.4030673680207871,2.74464894414e-06,-3.9123083940648526,0.3629580829311536,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.49,2700,0.3999110295070083,2.688040881e-06,-0.0015375940638961592,2.688040881e-06,0.40144862357090444,2.688040881e-06,-3.913176892615725,0.3554721149646075,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p21,beta=0.21,0.21,2.5,2700,0.3983018235992396,2.72060358366e-06,-0.0015410054773812264,2.72060358366e-06,0.39984282907662083,2.72060358366e-06,-3.921858939935221,0.35977827446748106,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.01,2700,99.96060648846883,1.98181699436e-06,-0.00010078068638722818,1.98181699436e-06,99.96070726915521,1.98181699436e-06,-0.2564868468554957,0.26207959984453505,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.02,2700,49.980077927726,4.21138555113e-06,-0.00027570685160663614,4.21138555113e-06,49.980353634577604,4.21138555113e-06,-0.7016739373388889,0.5569223814169199,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.03,2700,33.319782059395486,6.20082364222e-06,-0.000453696989584584,6.20082364222e-06,33.320235756385074,6.20082364222e-06,-1.1546588384927663,0.8200098109383096,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.04,2700,24.989568757671698,7.86455118718e-06,-0.0006080596171049226,7.86455118718e-06,24.990176817288802,7.86455118718e-06,-1.547511725532028,1.0400246006365703,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.05,2700,19.99140565647795,9.16579807909e-06,-0.0007357973530904981,9.16579807909e-06,19.992141453831042,9.16579807909e-06,-1.8726042636153175,1.2121041951197573,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.06,2700,16.65927959570793,1.01837910486e-05,-0.0008382824846086733,1.01837910486e-05,16.660117878192537,1.01837910486e-05,-2.1334289233290735,1.3467257019795624,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.07,2700,14.279179981285342,1.09881866016e-05,-0.0009210571654019962,1.09881866016e-05,14.280101038450743,1.09881866016e-05,-2.3440904859480804,1.4531006423728623,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.08,2700,12.494102015856205,1.16016279778e-05,-0.000986392788196014,1.16016279778e-05,12.495088408644401,1.16016279778e-05,-2.510369645958856,1.5342234054031465,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.09,2700,11.105706578899854,1.20806198085e-05,-0.001038673228503328,1.20806198085e-05,11.106745252128357,1.20806198085e-05,-2.64342336654097,1.597566280993412,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.1,2700,9.994991654401424,1.24334479917e-05,-0.0010790725140959012,1.24334479917e-05,9.996070726915521,1.24334479917e-05,-2.7462395483740685,1.6442250135269503,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.11,2700,9.0862254400213,1.27127949717e-05,-0.0011115844473568524,1.27127949717e-05,9.087337024468656,1.27127949717e-05,-2.8289824185231893,1.681166438965918,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.12,2700,8.328921849204079,1.29004113073e-05,-0.0011370898921890071,1.29004113073e-05,8.330058939096268,1.29004113073e-05,-2.8938937756210232,1.705977213269703,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.13,2700,7.688127548423752,1.30623057294e-05,-0.0011576261266471209,1.30623057294e-05,7.6892851745504,1.30623057294e-05,-2.946158492316923,1.7273864682568791,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.14,2700,7.138876893139012,1.31570292851e-05,-0.0011736260863594596,1.31570292851e-05,7.140050519225372,1.31570292851e-05,-2.986878389784825,1.7399129082041438,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.15,2700,6.66286110242346,1.32218867523e-05,-0.00118604885355402,1.32218867523e-05,6.664047151277014,1.32218867523e-05,-3.018494332294981,1.7484897945157765,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.16,2700,6.246347619992349,1.32511846411e-05,-0.0011965843298511942,1.32511846411e-05,6.2475442043222005,1.32511846411e-05,-3.0453071194712895,1.752364208250285,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.17,2700,5.878836483899406,1.32461307627e-05,-0.001205120168547997,1.32461307627e-05,5.880041604067953,1.32461307627e-05,-3.0670308289546524,1.751695872863249,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.18,2700,5.552160295648757,1.32735899984e-05,-0.0012123304154217124,1.32735899984e-05,5.553372626064179,1.32735899984e-05,-3.085380907248258,1.7553271392722638,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.19,2700,5.259871368439231,1.32429272602e-05,-0.0012184878320961082,1.32429272602e-05,5.261089856271327,1.32429272602e-05,-3.1010515326845955,1.751272235029852,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.2,2700,4.996811623147076,1.32084987705e-05,-0.0012237403106839261,1.32084987705e-05,4.998035363457761,1.32084987705e-05,-3.114419090690592,1.746719339965055,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.21,2700,4.758805317736979,1.31403649602e-05,-0.0012283617466036544,1.31403649602e-05,4.760033679483582,1.31403649602e-05,-3.1261806451063006,1.7377091832281881,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.22,2700,4.542436413172069,1.30975565201e-05,-0.0012320990622585969,1.30975565201e-05,4.543668512234328,1.30975565201e-05,-3.135692113448129,1.7320481061019168,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.23,2700,4.344881210113193,1.30197756215e-05,-0.0012364972413809832,1.30197756215e-05,4.346117707354574,1.30197756215e-05,-3.1468854793146024,1.7217621983622844,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.24,2700,4.16378922661057,1.29660338469e-05,-0.0012402429375643516,1.29660338469e-05,4.165029469548134,1.29660338469e-05,-3.1564182761012747,1.7146552743444454,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.25,2700,3.9971837537381827,1.29153935066e-05,-0.0012445370280255808,1.29153935066e-05,3.998428290766208,1.29153935066e-05,-3.167346736325103,1.7079584904578038,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.26,2700,3.8433942862916703,1.28319221474e-05,-0.0012483009835296314,1.28319221474e-05,3.8446425872752,1.28319221474e-05,-3.176926003082912,1.6969200643693916,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.27,2700,3.700996277517348,1.27332809713e-05,-0.0012521398587698386,1.27332809713e-05,3.702248417376118,1.27332809713e-05,-3.186695940569239,1.6838755501502092,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.28,2700,3.56876919903434,1.26406316514e-05,-0.0012560605783458118,1.26406316514e-05,3.570025259612686,1.26406316514e-05,-3.196674171890091,1.6716234114496193,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.29,2700,3.4456602537548737,1.25823022237e-05,-0.0012606865608229736,1.25823022237e-05,3.446920940315697,1.25823022237e-05,-3.2084472972944678,1.6639098066497535,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p23,beta=0.23,0.23,0.3,2700,3.330759878006635,1.24861247176e-05,-0.001263697631872067,1.24861247176e-05,3.332023575638507,1.24861247176e-05,-3.216110473114411,1.6511910932813993,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
